"DateTime","zone.1","zone.10","zone.11","zone.12","zone.13","zone.14","zone.15","zone.16","zone.17","zone.18","zone.19","zone.2","zone.20","zone.21","zone.3","zone.4","zone.5","zone.6","zone.7","zone.8","zone.9"
2006-02-17 00:00:00,12344,19727,74048,88824,16220,13427,46186,18200,24466,138242,50667,139404,70382,712137,150418,413,4901,144306,150418,2641,78393
2006-02-17 01:00:00,12224,18904,71059,84628,15694,12957,45167,17581,23429,133320,48529,137339,68361,689192,148190,393,4675,142014,148190,2631,78057
2006-02-17 02:00:00,12438,18775,70337,82667,15612,13065,45204,17555,23289,131773,48697,135044,66655,681111,145713,389,4725,139769,145713,2594,78099
2006-02-17 03:00:00,12455,18592,71400,83429,15693,13351,45900,17909,23580,134172,49628,135628,67310,689047,146343,394,4843,140471,146343,2657,80325
2006-02-17 04:00:00,13096,19147,73708,85849,16263,14543,47597,18966,24762,143824,53685,141256,70912,723608,152415,389,5445,146701,152415,2917,81942
2006-02-17 05:00:00,15105,21711,81525,97606,18409,17360,53851,21847,28718,170085,64789,151741,79211,821958,163728,442,6417,158157,163728,3206,80094
2006-02-17 06:00:00,18262,25192,100268,121607,22093,21354,65766,26890,34601,213245,81018,172142,95036,997474,185741,526,8171,180313,185741,3469,78708
2006-02-17 07:00:00,18851,27151,107588,125886,23713,20891,67227,28528,33534,217830,82305,183075,100099,1036678,197538,551,8170,191244,197538,3592,78456
2006-02-17 08:00:00,16817,26253,102853,118080,22103,19206,63036,26896,31140,202202,75374,178401,92851,975212,192495,546,7136,185537,192495,3583,78099
2006-02-17 09:00:00,15445,25401,99240,115431,21394,17816,59967,25510,29785,192066,70889,174914,89227,937085,188732,517,6459,181373,188732,3600,72429
2006-02-17 10:00:00,14958,25171,94661,111742,21200,17301,56697,23970,28310,181481,65266,174549,87875,903181,188339,502,6210,180759,188339,3615,64302
2006-02-17 11:00:00,14413,24769,90578,104765,20929,16143,53423,22118,26879,172830,61103,172973,86865,867788,186639,497,6130,179103,186639,3556,64638
2006-02-17 12:00:00,13552,24182,86609,100756,20298,15078,50031,20908,25636,166848,56368,172920,84131,837317,186581,475,5982,178901,186581,3461,64638
2006-02-17 13:00:00,13109,23360,84913,98329,19701,14153,49762,20732,24761,162472,54225,171430,81614,818561,184973,465,5765,177194,184973,3384,64512
2006-02-17 14:00:00,12857,22985,84589,98514,18932,13445,49229,20769,24264,158210,52828,168127,80362,805111,181410,455,5675,173802,181410,3346,64365
2006-02-17 15:00:00,12937,23085,85671,101953,18686,13374,48430,21213,23263,159731,52902,168366,80151,809762,181668,499,5857,174224,181668,3489,64575
2006-02-17 16:00:00,14055,24075,89486,111588,19496,14080,49707,22511,24169,170250,54861,171370,84359,850007,184909,542,6391,177762,184909,3769,64554
2006-02-17 17:00:00,15663,26307,99683,128206,21629,15957,52833,26876,26173,192025,61401,182224,91945,940922,196620,611,7555,189779,196620,4098,64575
2006-02-17 18:00:00,18173,29289,112348,146387,24937,19366,60429,31739,29908,226072,75021,195338,102043,1071050,210771,731,9110,204448,210771,4555,64449
2006-02-17 19:00:00,18980,29377,113788,148338,25648,19775,62041,32595,30901,233439,78598,196228,102605,1092313,211730,743,9470,205698,211730,4766,64155
2006-02-17 20:00:00,18957,28813,113119,147242,25145,19716,62243,32848,31336,233804,77911,194318,102047,1087499,209669,714,9337,203654,209669,4692,64659
2006-02-17 21:00:00,18585,27882,110884,144411,24582,19758,61056,32680,31125,231337,76481,190396,100161,1069338,205438,665,8892,199289,205438,4429,72093
2006-02-17 22:00:00,17857,26613,107303,140015,23516,19407,59765,31399,30057,220727,72629,182806,94905,1026999,197248,639,8379,191185,197248,4237,78372
2006-02-17 23:00:00,16878,25081,100826,131127,21958,18403,57260,29698,28785,209087,68245,172991,89516,969855,186658,580,7713,180704,186658,4014,80304
2006-02-18 00:00:00,16264,23787,95820,123065,20698,17361,54946,28313,27455,198337,64845,164714,84204,919809,177726,526,7253,171967,177726,3795,81522
2006-02-18 01:00:00,15929,23039,93954,119199,19953,17313,53714,27974,27209,193935,64067,160560,82179,899025,173244,521,7113,167672,173244,3715,81249
2006-02-18 02:00:00,16265,22942,93500,117969,19545,17376,53673,28120,27609,194558,64739,158316,81300,895912,170824,507,7081,165398,170824,3743,81312
2006-02-18 03:00:00,16561,23119,94247,118510,19874,17962,53703,28470,28034,198016,66295,159222,81749,905762,171801,528,7217,166439,171801,3792,81753
2006-02-18 04:00:00,17108,23470,96492,121371,20521,18610,55229,29374,29013,203761,69336,160451,84759,929495,173126,515,7491,167941,173126,3979,81795
2006-02-18 05:00:00,18082,24270,100917,126774,21391,19850,58437,31183,29907,215949,74919,166639,87990,976308,179804,546,7814,174453,179804,4153,80598
2006-02-18 06:00:00,19662,24823,107918,136940,22933,21583,63123,34078,32148,234621,82830,175444,93626,1049729,189304,592,8741,184185,189304,4358,78057
2006-02-18 07:00:00,21706,26236,116611,150353,25596,24213,69424,37906,35328,259143,92669,188422,102714,1150321,203307,700,10055,198476,203307,4791,78078
2006-02-18 08:00:00,24053,27919,125124,163823,28065,26762,74925,40423,37648,279670,100495,200998,109898,1239803,216877,747,11156,212154,216877,5201,71211
2006-02-18 09:00:00,25700,28152,128506,169472,29535,27603,77097,41272,38138,290412,104117,206550,112614,1279168,222868,730,11327,217877,222868,5242,65457
2006-02-18 10:00:00,26409,28197,127696,170952,29768,26862,77695,41843,37965,293442,106699,207579,111961,1287068,223979,705,11009,218589,223979,5245,65604
2006-02-18 11:00:00,26540,28611,127240,170944,29134,26743,78142,42304,38762,292747,108617,205561,108178,1283523,221800,670,10483,216044,221800,5174,65835
2006-02-18 12:00:00,25642,28949,126387,168577,28020,27021,77403,41842,39032,283596,108036,202694,104163,1261362,218708,661,10105,212800,218708,5114,65436
2006-02-18 13:00:00,24327,28949,124790,166504,27094,27540,77062,41856,38329,274296,106220,199066,102030,1238063,214792,656,9806,208872,214792,5085,65751
2006-02-18 14:00:00,23477,29092,123928,165631,26230,27923,75949,41063,37878,263569,104409,194907,98467,1212523,210305,631,9648,204555,210305,5000,65583
2006-02-18 15:00:00,22862,29030,123560,161297,25594,28108,76632,40721,37918,254902,102321,193725,96671,1193341,209029,641,9565,203290,209029,4908,65310
2006-02-18 16:00:00,22428,29608,123270,162699,26258,28737,77276,40656,37626,254924,99887,197847,99050,1200266,213477,705,9888,207735,213477,5173,78330
2006-02-18 17:00:00,24523,29991,129756,173513,28359,29510,79660,43146,38772,275938,105362,208899,106898,1274327,225403,737,10803,219702,225403,5503,78351
2006-02-18 18:00:00,26832,31601,141293,191237,30769,31130,85544,47207,41699,308855,115430,226777,116731,1395105,244693,847,12551,239328,244693,5884,78204
2006-02-18 19:00:00,27846,31561,145123,196346,31126,31344,86639,49120,41853,323506,117946,230617,119740,1432767,248837,836,13173,243791,248837,5984,78078
2006-02-18 20:00:00,27745,31483,146128,198166,31051,30991,86136,50890,41317,332930,116791,232091,119557,1445276,250427,821,13254,245345,250427,6057,76944
2006-02-18 21:00:00,26859,31562,144565,196666,30342,30311,84850,52291,41305,336651,114348,230081,119251,1439082,248258,817,13269,243350,248258,5907,76356
2006-02-18 22:00:00,25982,31419,142211,193469,29488,29693,82345,52439,41089,336199,111693,228042,116377,1420446,246057,796,13008,241050,246057,5775,77049
2006-02-18 23:00:00,25444,31157,139429,187956,28492,29679,79651,53106,40399,335506,110395,219602,113110,1393926,236950,705,12572,232173,236950,5462,72450
2006-02-19 00:00:00,25778,30760,136818,181858,27314,29933,78277,53833,40694,340048,110580,214797,110995,1381685,231767,664,12378,227175,231767,5283,63756
2006-02-19 01:00:00,26438,30675,136418,180704,27101,30475,79362,54871,41719,343652,113542,213527,111498,1389982,230397,653,12605,226132,230397,4967,63903
2006-02-19 02:00:00,27398,30551,137438,182209,27270,31746,81437,55924,42917,354044,117750,215055,113708,1417447,232045,648,12786,227841,232045,4934,64155
2006-02-19 03:00:00,28763,30770,139478,184171,27882,33390,84187,57153,44382,364608,123078,217670,116356,1451888,234867,651,13258,230929,234867,5090,64659
2006-02-19 04:00:00,29945,31479,142372,187831,28967,35106,87398,58654,46630,376869,128555,221563,119753,1495122,239066,675,13743,235306,239066,5374,64512
2006-02-19 05:00:00,31642,32298,147094,193109,30288,36746,91490,60995,48988,393490,135811,226943,124966,1553860,244873,723,14457,241400,244873,5821,64533
2006-02-19 06:00:00,34099,34032,153784,202416,32165,38968,97783,64083,52608,415552,145440,236223,132354,1639507,254886,785,15430,251654,254886,6127,64638
2006-02-19 07:00:00,36385,35676,160381,212608,35279,41921,104521,66663,55908,435980,154921,246079,140409,1726731,265520,927,16618,262697,265520,6468,52122
2006-02-19 08:00:00,35505,36586,164713,219518,36057,43748,106658,65642,56513,424892,157740,244473,142031,1734076,263786,958,16331,260804,263786,6776,23646
2006-02-19 09:00:00,32086,36309,161435,217054,35322,41975,101856,61296,53781,399241,148498,242281,134466,1665600,261421,962,15523,257804,261421,6412,23562
2006-02-19 10:00:00,28530,34869,152722,205392,32493,37878,91651,55085,49259,361433,132546,231834,123905,1537597,250150,813,14013,245847,250150,5925,23667
2006-02-19 11:00:00,25545,32507,142660,191514,29732,34004,83420,49361,44795,329128,119058,221866,115003,1418593,239394,747,12825,234691,239394,5286,53088
2006-02-19 12:00:00,23033,31018,134146,179711,27986,31678,77804,45814,42196,304011,110655,212904,109913,1330869,229724,701,11968,224872,229724,5281,77889
2006-02-19 13:00:00,21186,30049,126204,169802,26697,29516,73002,42899,39686,282781,102290,202781,104696,1251589,218801,680,11294,214075,218801,5072,77301
2006-02-19 14:00:00,19754,29134,119755,162004,25362,27481,68748,39711,37515,264493,94906,194156,99401,1182420,209494,643,10477,204633,209494,4821,76860
2006-02-19 15:00:00,18973,28461,117149,158101,24503,26114,66457,38288,35973,256963,90892,187738,96927,1146539,202570,610,10017,197755,202570,4676,77112
2006-02-19 16:00:00,19557,28723,119099,162467,25494,26396,67660,39261,36229,262551,94406,188464,99482,1169789,203353,618,10182,198646,203353,4692,77112
2006-02-19 17:00:00,22230,30401,130244,179479,27088,29283,75929,43762,39900,296230,105744,198082,109537,1287909,213730,691,11509,209590,213730,4917,76881
2006-02-19 18:00:00,25632,33772,146115,202430,29655,33317,86460,50389,44038,336415,120304,218185,119376,1446088,235422,727,13389,231574,235422,5511,77070
2006-02-19 19:00:00,27182,34968,152295,211186,31034,35522,90809,52504,46525,352625,127684,223998,123226,1509558,241694,790,14205,238203,241694,5987,65268
2006-02-19 20:00:00,26975,34433,149997,208167,30738,35931,91081,51957,46916,350459,127570,223918,121676,1499818,241608,767,13893,237811,241608,5860,46914
2006-02-19 21:00:00,25788,33573,144737,200778,29494,35387,87453,50614,45785,337498,122101,215845,116800,1445853,232897,693,12939,228784,232897,5477,46158
2006-02-19 22:00:00,24707,32178,136315,189593,27632,33281,81891,47342,44232,313077,113611,205478,108645,1357982,221712,666,11918,217396,221712,4993,45192
2006-02-19 23:00:00,23226,31499,127206,175517,25170,31018,76744,44239,42637,292299,105633,195455,100767,1271410,210897,591,10746,206202,210897,4654,46137
2006-05-25 00:00:00,11161,18533,64139,75701,12198,11130,40732,15536,22734,120818,43898,126993,61295,624868,137025,309,4086,131078,137025,2073,81522
2006-05-25 01:00:00,10464,17177,60674,69812,11387,10041,38409,14442,21360,111318,40342,122500,57641,585567,132178,290,3708,126208,132178,2024,74781
2006-05-25 02:00:00,10213,16962,59081,67473,11116,9667,37227,14118,21450,108008,39061,120029,55401,569806,129511,292,3616,123645,129511,1996,80535
2006-05-25 03:00:00,9967,16883,58700,67138,11364,9451,36629,14159,21425,108435,39160,119852,55638,568801,129320,290,3668,123520,129320,2053,81186
2006-05-25 04:00:00,10425,17558,60560,69062,12027,10148,38525,14956,21975,115772,41456,124050,58972,595486,133850,309,4138,128187,133850,2202,80829
2006-05-25 05:00:00,11822,19846,66989,78266,13893,12269,44321,16915,24417,137458,50449,132819,67170,676634,143312,355,4993,137812,143312,2625,76650
2006-05-25 06:00:00,14285,21877,82804,99123,17787,15594,53426,20960,28817,172352,64977,151008,81310,824320,162937,445,6497,157504,162937,2971,67116
2006-05-25 07:00:00,14954,23829,91708,104618,19363,15997,56899,23153,29357,180459,65972,162545,87220,876074,175387,508,6565,169110,175387,3098,68040
2006-05-25 08:00:00,14056,23033,89054,97249,18100,14589,54027,21798,28166,169885,60368,161565,82543,834433,174329,438,5927,167492,174329,3028,77091
2006-05-25 09:00:00,13954,23052,87669,94929,17754,14395,53052,21234,28218,166966,59243,163070,82003,825539,175953,428,5616,168687,175953,3024,85239
2006-05-25 10:00:00,13987,23390,87338,93915,17463,14690,54510,20811,28969,167084,59738,163416,82188,827499,176327,430,5427,168844,176327,3031,84525
2006-05-25 11:00:00,14523,23571,86970,94138,17178,15605,57862,21022,29650,169394,61015,165178,81572,837678,178228,418,5495,170673,178228,3051,85554
2006-05-25 12:00:00,14504,23898,85740,94796,16897,16788,59187,20639,30997,165300,64175,163662,80699,837282,176592,408,5394,169057,176592,3013,80640
2006-05-25 13:00:00,14310,23673,86378,93924,13009,14060,50556,17142,29669,143454,52194,163654,70986,773009,176584,412,5160,168814,176584,2861,70917
2006-05-25 14:00:00,15521,24116,84739,93404,12651,15525,52927,16958,30373,141856,53324,162985,71314,775693,175862,419,5223,168208,175862,3017,66549
2006-05-25 15:00:00,17187,23797,84997,95531,12869,17064,55516,17539,31767,142201,57488,163316,71811,791083,176218,409,5382,168698,176218,3105,66570
2006-05-25 16:00:00,19110,24587,85800,101356,13298,18399,56458,18084,32919,138282,63054,167689,73090,812126,180936,437,5535,173223,180936,3319,78687
2006-05-25 17:00:00,20499,25245,88942,107504,13811,19843,57724,19662,31997,145100,68657,169481,76932,845397,182871,489,5979,175460,182871,3498,79674
2006-05-25 18:00:00,21188,25947,92766,112093,18850,26152,72292,25682,35203,203131,86817,170599,92476,983196,184076,524,7139,177738,184076,3613,79926
2006-05-25 19:00:00,21283,25907,92857,113906,18284,25917,68909,25361,35629,178286,86061,169944,90148,952492,183370,516,6487,176431,183370,3569,79884
2006-05-25 20:00:00,21747,26595,93867,124400,15216,21554,58035,23479,33290,167884,73441,174982,80689,915179,188806,551,6911,181893,188806,3730,79800
2006-05-25 21:00:00,21949,26938,98812,128021,20862,26533,73411,27907,36985,234259,90056,174675,97455,1057863,188475,577,8738,183413,188475,3734,80073
2006-05-25 22:00:00,19356,24735,89886,114374,17983,23131,64088,24082,34498,188345,79340,157097,86034,922949,169507,489,6943,164039,169507,3155,80178
2006-05-25 23:00:00,16363,21951,77375,94981,14856,19118,55286,20019,30725,154241,64040,142403,73775,785133,153653,415,5487,147890,153653,2518,79926
2006-05-26 00:00:00,13695,19718,68672,81667,12688,16352,49366,17315,27544,132457,53217,130597,65602,688890,140915,341,4418,135015,140915,2168,80745
2006-05-26 01:00:00,12383,18221,63890,74251,11623,14687,46159,15977,25721,121376,48003,124740,61315,638346,134595,316,3944,128684,134595,2070,80976
2006-05-26 02:00:00,10911,17961,62483,70903,11191,13785,43895,15501,24831,116328,46190,120610,58608,613197,130139,307,3767,124378,130139,2028,80829
2006-05-26 03:00:00,10499,18006,62891,70896,11225,13229,43152,15386,24283,113923,45351,120298,57975,607114,129801,306,3676,123974,129801,2060,80892
2006-05-26 04:00:00,11083,18728,64526,72344,11470,13312,43193,15882,24256,118216,45917,122543,60300,621770,132225,307,3956,126500,132225,2179,83160
2006-05-26 05:00:00,12294,21117,70371,80527,13075,14749,46073,17529,26308,137854,52652,131514,68081,692144,141904,353,4629,136143,141904,2515,84567
2006-05-26 06:00:00,14778,23590,85482,101056,16861,17760,55157,21022,29104,169867,65032,148428,80852,828989,160155,430,6207,154635,160155,2859,84588
2006-05-26 07:00:00,15557,26094,95720,110730,18707,19397,58692,23780,31439,182822,69167,159399,87487,898991,171991,491,6617,166015,171991,3069,71736
2006-05-26 08:00:00,15136,26461,96759,110921,17945,19778,59645,24361,32510,179614,69058,162943,85324,900455,175816,480,6078,169021,175816,3102,67221
2006-05-26 09:00:00,15010,26916,98318,115294,17702,20553,63420,24661,34494,180730,70449,163695,84707,915949,176628,461,5927,169622,176628,3094,67410
2006-05-26 10:00:00,15638,27463,99515,118908,17776,21949,66886,24880,36328,180878,75302,165343,84604,935470,178405,449,5804,171147,178405,3182,67326
2006-05-26 11:00:00,15762,28279,100388,120670,17627,23414,69417,25522,37879,182602,78807,167763,85253,953383,181016,493,5868,173631,181016,3218,66612
2006-05-26 12:00:00,16348,28552,101999,122914,17839,25022,71761,26329,39034,182757,82350,169620,84509,969034,183020,459,5965,175584,183020,3274,79989
2006-05-26 13:00:00,17229,29040,103003,125800,14339,22584,63799,23675,37568,166481,70347,169302,74337,917504,182678,430,6114,175417,182678,3260,79905
2006-05-26 14:00:00,18093,30304,105401,130048,13721,24100,65026,24981,39168,169978,72399,168884,74575,936678,182227,436,6284,175169,182227,3163,49056
2006-05-26 15:00:00,18510,31415,108239,138016,13417,24985,65565,26802,38665,175967,71493,166671,74964,954709,179839,449,6443,173115,179839,3212,23793
2006-05-26 16:00:00,18098,32509,104949,149218,13692,25553,66163,28060,37369,171467,74888,167851,74304,964121,181111,477,6516,174366,181111,3488,23793
2006-05-26 17:00:00,19383,32050,108360,156921,14086,26621,65523,29090,37958,171580,77981,170590,75957,986100,184068,512,6716,177306,184068,3477,23814
2006-05-26 18:00:00,19352,30835,107840,157527,18032,30674,75204,34149,40529,225932,92906,168147,88762,1089889,181432,524,8157,176304,181432,3451,57897
2006-05-26 19:00:00,19072,31521,111605,151649,19082,30360,75210,32435,38277,209706,89334,165533,83874,1057658,178610,526,7614,173146,178610,3422,83013
2006-05-26 20:00:00,19007,31133,104316,146006,18595,28900,69764,32578,37357,212579,89015,164770,84109,1038129,177787,557,7733,172503,177787,3512,83286
2006-05-26 21:00:00,19443,30884,108261,148767,19242,26576,68787,32659,37131,212023,87990,164322,85727,1041812,177303,566,7702,172023,177303,3454,83160
2006-05-26 22:00:00,17792,28712,101668,137011,17515,22634,63576,29930,33760,191867,79250,151143,78903,953761,163084,504,6837,157980,163084,3204,82845
2006-05-26 23:00:00,15524,24658,90636,119365,15317,19206,56816,25791,30239,168448,67356,137206,69543,840105,148046,438,5834,143040,148046,2822,81816
2006-05-27 00:00:00,13364,22616,80526,103043,13187,16316,50317,21948,27092,145406,58379,123907,62080,738181,133696,375,4829,128736,133696,2456,82404
2006-05-27 01:00:00,11974,20806,74077,91739,12136,14360,46524,19626,24777,130550,52182,116610,58102,673463,125823,334,4289,120899,125823,2250,82320
2006-05-27 02:00:00,11289,19934,69943,84782,11610,13295,44388,18231,23201,121797,48969,111119,55370,633928,119897,321,4007,115125,119897,2141,82656
2006-05-27 03:00:00,10818,19409,67728,80876,11275,12503,42781,17361,22372,117080,46996,108965,54153,612317,117574,320,3824,112789,117574,2106,83097
2006-05-27 04:00:00,10744,19477,66871,78830,11462,12093,42578,17065,21782,115282,46363,107675,54497,604719,116181,320,3838,111513,116181,2146,83370
2006-05-27 05:00:00,10931,21325,67901,79907,12014,12047,42688,17069,22328,118151,47704,110427,57126,619618,119151,323,4016,114443,119151,2372,83496
2006-05-27 06:00:00,11895,22123,71287,85343,13415,12749,44528,18838,22723,126944,50938,113539,61827,656149,122509,392,4555,118094,122509,2632,83769
2006-05-27 07:00:00,13977,24357,81541,101625,15674,15542,52068,23305,25119,148966,58725,124046,69331,754276,133846,476,5550,129596,133846,2981,79128
2006-05-27 08:00:00,16878,26799,95171,123421,17555,19035,59654,27859,28126,174918,67954,138350,76507,872227,149279,525,6590,144939,149279,3338,83937
2006-05-27 09:00:00,19081,28413,105049,141060,18437,21696,65275,30327,30705,191979,76113,145411,80811,954357,156899,546,7292,152703,156899,3587,83265
2006-05-27 10:00:00,20376,29134,109996,150857,18898,23994,69108,31610,32829,203787,82057,149963,81613,1004222,161811,535,7369,157333,161811,3631,83265
2006-05-27 11:00:00,20561,29755,112558,155783,18958,25417,72532,32163,34393,207396,84543,150815,81495,1026369,162730,552,7451,158266,162730,3691,83055
2006-05-27 12:00:00,20750,29652,112410,157264,18903,26050,72721,32866,35428,209221,85136,151635,81452,1033488,163615,542,7489,159124,163615,3677,80388
2006-05-27 13:00:00,21162,29803,112069,158557,18874,26427,73352,33462,35866,212570,86907,152399,81304,1042752,164439,555,7530,159929,164439,3656,79275
2006-05-27 14:00:00,21898,30760,113051,161053,19259,27176,74741,33584,36136,215477,89608,152806,82762,1058311,164877,519,7650,160455,164877,3763,79170
2006-05-27 15:00:00,22678,30732,116626,166992,19758,27302,76983,34221,36951,218860,93141,155474,84806,1084524,167757,515,7708,163182,167757,3931,79947
2006-05-27 16:00:00,24343,30815,113849,173095,20314,27501,80596,35904,37174,224078,95915,158682,87701,1109967,171218,560,7938,166620,171218,4075,79485
2006-05-27 17:00:00,25005,31568,115072,176847,20902,27392,81897,36757,36200,230215,96510,160706,89968,1129039,173403,600,8171,168878,173403,4168,66402
2006-05-27 18:00:00,24879,31221,118830,172780,20799,27587,80384,37294,34667,231639,94357,160766,88259,1123462,173466,589,8431,169197,173466,4024,66654
2006-05-27 19:00:00,24188,29087,117278,164207,20428,25792,76774,36137,33390,225352,90244,157108,84806,1084791,169519,576,8422,165529,169519,3893,66507
2006-05-27 20:00:00,23078,28695,116911,161802,20366,24817,74682,36251,32948,225311,87893,156568,84020,1073342,168937,617,8324,164892,168937,3821,66465
2006-05-27 21:00:00,22174,28407,113027,158836,20578,23754,74434,36342,32744,225363,87128,155977,85227,1063991,168299,620,8225,164201,168299,3897,66717
2006-05-27 22:00:00,19660,26458,103657,142715,18928,20825,67449,31941,29545,202149,77100,144240,77965,962632,155635,534,7382,151622,155635,3476,66927
2006-05-27 23:00:00,16499,23648,92493,122029,16181,17768,58814,26950,26312,174102,65653,131194,68223,839866,141558,426,6190,137383,141558,3021,72240
2006-05-28 00:00:00,13626,20905,80322,104260,13879,14739,51695,22542,23244,147676,55518,118705,60459,727570,128082,359,5100,123804,128082,2486,81081
2006-05-28 01:00:00,12297,19213,72866,93263,12620,12947,46737,19945,21548,131597,49742,111287,56018,660080,120079,336,4509,115796,120079,2243,81480
2006-05-28 02:00:00,11291,18270,68620,86456,11917,11802,44200,18399,20389,121600,46207,107625,53540,620316,116128,320,4164,111789,116128,2134,81585
2006-05-28 03:00:00,10593,17676,65434,82152,11729,11087,42513,17519,19516,116172,44107,104019,52573,595090,112237,311,3953,107972,112237,1943,81648
2006-05-28 04:00:00,10333,16999,63364,79329,11669,10850,41733,17025,19111,113690,43210,102624,52208,582145,110732,316,3870,106494,110732,2119,81333
2006-05-28 05:00:00,10549,16725,62568,78096,11915,10619,41973,16888,19785,113957,43766,102559,54442,583842,110662,314,3939,106498,110662,2289,81018
2006-05-28 06:00:00,11241,16890,65513,82882,12975,11177,42426,18289,20187,119767,45853,106113,57152,610465,114497,361,4319,110432,114497,2468,80955
2006-05-28 07:00:00,13571,18946,76534,99113,15397,14199,49749,23119,23434,142519,54517,117535,65026,713659,126821,465,5390,122925,126821,2811,80934
2006-05-28 08:00:00,16823,22050,92691,123026,17930,18206,59094,28762,27240,174586,66500,131976,74716,853600,142403,569,6561,138538,142403,3383,80871
2006-05-28 09:00:00,19380,24238,105454,143337,19313,21418,67744,32928,30416,200645,76221,144938,79979,966011,156388,598,7672,152610,156388,3668,80577
2006-05-28 10:00:00,20963,25325,112952,154652,19319,23350,72353,34706,32393,215170,81632,152280,81467,1026562,164311,564,8107,160387,164311,3835,80640
2006-05-28 11:00:00,21972,25499,117093,159736,19327,24990,75850,35728,34263,225449,86985,157866,83798,1068556,170337,546,8461,166327,170337,4011,80052
2006-05-28 12:00:00,23246,25918,119906,163579,20166,26813,78622,36835,36064,238419,92286,164374,86538,1112766,177360,548,8760,173134,177360,4187,80094
2006-05-28 13:00:00,24266,26065,122200,167044,20735,28420,81278,38144,37592,248123,96130,166423,88809,1145229,179571,524,9031,175454,179571,4187,79947
2006-05-28 14:00:00,25314,26919,123582,170372,21033,29601,83346,39136,38503,255128,98514,169900,91314,1172662,183323,546,9327,179227,183323,4320,80304
2006-05-28 15:00:00,26240,27210,126076,173291,21524,30255,85038,40715,39150,261797,100344,171638,93653,1196931,185198,529,9589,181227,185198,4383,80955
2006-05-28 16:00:00,26761,26985,121340,177239,22024,30676,85094,41869,39487,262334,101792,175117,94253,1204971,188951,564,9743,184860,188951,4455,80094
2006-05-28 17:00:00,27404,27065,122319,179076,22624,30730,86813,43120,39949,258200,103491,177460,96745,1214996,191480,583,9913,187373,191480,4587,72870
2006-05-28 18:00:00,27324,27142,124353,172657,23335,29785,88024,43975,39267,278999,103061,177321,99778,1235021,191329,615,10742,188062,191329,4721,65058
2006-05-28 19:00:00,25959,25485,120277,160056,22335,27808,82192,41047,37499,264298,96594,170447,94720,1168717,183913,633,10170,180617,183913,4588,65604
2006-05-28 20:00:00,24404,24672,116542,153497,22350,26123,78564,39965,36517,256926,93164,165190,92616,1130530,178241,623,9916,175107,178241,4301,65835
2006-05-28 21:00:00,23669,24529,113830,149856,22522,24994,77206,38844,36355,251050,90750,164901,92681,1111187,177929,605,9782,174684,177929,4096,73668
2006-05-28 22:00:00,20566,22324,101487,133279,20031,21718,68674,33803,33182,218035,79029,149043,83499,984670,160818,564,8409,157452,160818,3690,81354
2006-05-28 23:00:00,16805,19559,87620,112123,17044,18023,58852,27805,29233,182215,65764,134061,72710,841814,144653,435,6958,141020,144653,3098,84861
2006-05-29 00:00:00,13808,17354,75959,94799,14597,15153,51352,23130,26086,152748,55136,122085,64246,726453,131729,349,5604,127688,131729,2549,85092
2006-05-29 01:00:00,12112,16028,68300,84132,13143,13209,46629,20541,23879,134866,49006,114381,59836,656062,123418,324,4906,119287,123418,2339,84756
2006-05-29 02:00:00,11205,15380,63828,78674,12632,12080,43613,18728,22467,123885,45710,107951,57187,613340,116480,328,4460,112412,116480,2211,79632
2006-05-29 03:00:00,10763,15050,61496,75600,12294,11577,42249,17826,21742,117617,43680,104987,55774,590655,113282,313,4193,109180,113282,2163,79359
2006-05-29 04:00:00,10497,14868,60575,74230,12114,11413,41893,17605,21590,115251,43078,102086,56561,581761,110150,305,4079,106165,110150,2206,79695
2006-05-29 05:00:00,10655,15124,61319,75119,12391,11567,42514,17507,22487,116507,44286,102070,59636,591182,110133,322,4120,106190,110133,2372,79548
2006-05-29 06:00:00,11168,15502,64066,78159,13429,12028,43543,18162,22610,119907,47043,104641,62958,613216,112907,365,4429,109069,112907,2464,78813
2006-05-29 07:00:00,13112,16800,71802,89303,15718,13870,48855,21669,24226,138952,53359,113148,70844,691658,122087,492,5418,118566,122087,2819,78561
2006-05-29 08:00:00,16082,18947,85452,109537,17995,16989,55364,26895,26562,170991,63487,128397,80946,817644,138541,572,6697,135094,138541,3350,78456
2006-05-29 09:00:00,19300,20924,100995,132994,19968,20525,63349,32289,29398,203436,74844,145762,91016,954800,157277,651,7944,153706,157277,3824,78939
2006-05-29 10:00:00,21937,23004,112655,152201,21337,23090,70601,36030,32737,231670,84898,158457,98243,1066860,170975,679,9037,167494,170975,4243,74655
2006-05-29 11:00:00,24291,24178,119978,163476,22316,25830,77768,38233,35592,253395,93637,169228,103287,1151209,182597,679,9937,179165,182597,4557,64365
2006-05-29 12:00:00,25636,24832,124860,171295,19311,23773,70165,35687,35286,246729,85087,175299,96431,1134391,189149,616,10524,185824,189149,4709,43239
2006-05-29 13:00:00,26839,25141,127811,177725,19909,25005,73870,37018,36804,257093,89662,181197,98860,1176934,195512,624,10890,192087,195512,4882,24024
2006-05-29 14:00:00,28098,25700,130762,184160,20278,25985,74953,38071,38020,261205,93867,185185,101487,1207771,199816,648,11005,196190,199816,4968,24297
2006-05-29 15:00:00,29363,26211,133942,192363,20829,27095,78499,39019,39739,270578,98569,188635,104117,1248959,203538,621,11435,200070,203538,5111,24255
